ORF_percent	AP/AS/APA	Coding_type	Structure_category	diff_percentage	gname	trname	CTRL.flnc.count	A.flnc.count	CTRL.percentage	A.percentage	gene_FLNC_FoldChange	CTRL.class	A.class	log2(angii_flnc/control_flnc)	tag
1.0	Processing	coding	FSM	-0.164291	Mcmbp	PB.FLNC.1491.12	14	3	0.229508197	0.065217391	-0.407175382	Minor	Inactive	-2.222392421	down
0.9223803363518758	Processing	coding	FSM	-0.164444	Arhgef6	PB.FLNC.19697.21	11	2	0.244444444	0.08	-0.847996907	Minor	Inactive	-2.459431619	down
0.9603729603729604	Processing	coding	FSM	-0.169512	Sort1	PB.FLNC.10297.5	9	2	0.219512195	0.05	-0.03562391	Minor	Inactive	-2.169925001	down
1.0	Processing	coding	FSM	-0.171429	Prpf4	PB.FLNC.14107.1	6	0	0.171428571	0	-0.084888898	Minor	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.172414	Slc9a6	PB.Polish.12752.6	5	0	0.172413793	0	-0.334419039	Minor	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.177848	Tmem248	PB.FLNC.4791.8	18	4	0.227848101	0.05	0.018147347	Minor	Inactive	-2.169925001	down
1.0	Processing	coding	FSM	-0.178571	G4	PB.FLNC.10627.11	7	2	0.25	0.071428571	0	Minor	Inactive	-1.807354922	down
1.0	Processing	coding	FSM	-0.178571	Tlcd2	PB.FLNC.3109.74	5	1	0.25	0.071428571	-0.514573173	Minor	Inactive	-2.321928095	down
0.9962284482758621	Processing	coding	FSM	-0.17	Tanc1	PB.FLNC.11472.11	7	2	0.25	0.08	-0.163498732	Minor	Inactive	-1.807354922	down
1.0	Processing	coding	FSM	-0.181677	Mpp5	PB.FLNC.15615.22	5	1	0.217391304	0.035714286	0.283792966	Minor	Inactive	-2.321928095	down
1.0	Processing	coding	FSM	-0.185185	LOC103691872	PB.FLNC.11884.2	5	0	0.185185185	0	0.152003093	Minor	Inactive	-Inf	down
0.748015873015873	Processing	coding	FSM	-0.185185	Toe1	PB.FLNC.14390.19	5	0	0.185185185	0	0.199308808	Minor	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.185714	Gid8	PB.FLNC.12499.7	12	2	0.214285714	0.028571429	0.321928095	Minor	Inactive	-2.584962501	down
0.9418604651162791	Processing	coding	FSM	-0.186047	Pole3	PB.FLNC.14112.6	10	2	0.23255814	0.046511628	0	Minor	Inactive	-2.321928095	down
0.9482758620689655	Processing	coding	FSM	-0.192857	Mrps15	PB.FLNC.14505.6	7	2	0.25	0.057142857	0.321928095	Minor	Inactive	-1.807354922	down
0.9552238805970149	Processing	coding	FSM	-0.192959	Sh2b1	PB.FLNC.1396.5	11	1	0.215686275	0.022727273	-0.212993723	Minor	Inactive	-3.459431619	down
0.9424460431654677	Processing	coding	FSM	-0.193878	Stat5b	PB.FLNC.3531.26	12	1	0.214285714	0.020408163	-0.192645078	Minor	Inactive	-3.584962501	down
1.0	Processing	coding	FSM	-0.194444	Zwilch	PB.FLNC.17714.11	5	1	0.25	0.055555556	-0.152003093	Minor	Inactive	-2.321928095	down
1.0	Processing	coding	FSM	-0.194545	Ddx6	PB.FLNC.17477.4	6	1	0.24	0.045454545	-0.184424571	Minor	Inactive	-2.584962501	down
1.0	Processing	coding	FSM	-0.194743	Gsk3b	PB.FLNC.4191.5	7	2	0.259259259	0.064516129	0.199308808	Minor	Inactive	-1.807354922	down
1.0	Processing	coding	FSM	-0.195918	Tbc1d14	PB.FLNC.6104.2	9	3	0.257142857	0.06122449	0.485426827	Minor	Inactive	-1.584962501	down
0.9483471074380165	Processing	coding	FSM	-0.196496	Tns2	PB.FLNC.17146.22	14	1	0.212121212	0.015625	-0.044394119	Minor	Inactive	-3.807354922	down
1.0	Processing	coding	FSM	-0.196721	Slc35f5	PB.FLNC.5174.20	14	2	0.229508197	0.032786885	0	Minor	Inactive	-2.807354922	down
1.0	Processing	coding	FSM	-0.1975	Amd1	PB.FLNC.11048.13	13	2	0.26	0.0625	-0.64385619	Minor	Inactive	-2.700439718	down
0.8953687821612349	Processing	coding	FSM	-0.198029	Gpt2	PB.FLNC.8734.8	7	1	0.225806452	0.027777778	0.215728691	Minor	Inactive	-2.807354922	down
0.9557739557739557	Processing	coding	FSM	-0.198758	Vezt	PB.FLNC.16320.7	6	2	0.285714286	0.086956522	0.131244533	Minor	Inactive	-1.584962501	down
0.3333333333333333	Processing	coding	FSM	-0.205442	Wtap	PB.FLNC.256.2	16	3	0.266666667	0.06122449	-0.292180751	Minor	Inactive	-2.415037499	down
1.0	Processing	coding	FSM	-0.208403	Stimate	PB.FLNC.7033.9	10	3	0.294117647	0.085714286	0.041820176	Minor	Inactive	-1.736965594	down
0.9941391941391942	Processing	coding	FSM	-0.212121	Drosha	PB.FLNC.9538.35	7	0	0.212121212	0	-0.137503524	Minor	Inactive	-Inf	down
0.9975369458128078	Processing	coding	FSM	-0.218254	Gtse1	PB.FLNC.16977.16	33	11	0.523809524	0.305555556	-0.807354922	Major	Minor	-1.584962501	down
1.0	Processing	coding	FSM	-0.222222	Lemd3	PB.FLNC.16459.3	13	4	0.722222222	0.5	-1.169925001	Major	Minor	-1.700439718	down
0.9895470383275261	Processing	coding	FSM	-0.230769	Cpne3	PB.FLNC.13837.2	6	0	0.230769231	0	-0.700439718	Minor	Inactive	-Inf	down
0.9368635437881874	Processing	coding	FSM	-0.235294	Tcaf1	PB.FLNC.12929.13	8	0	0.235294118	0	-0.695145418	Minor	Inactive	-Inf	down
0.9956140350877193	Processing	coding	FSM	-0.236486	Gabpa	PB.FLNC.3945.12	18	4	0.486486486	0.25	-1.209453366	Major	Minor	-2.169925001	down
1.0	Processing	coding	FSM	-0.238095	Bola3	PB.FLNC.13137.2	5	0	0.238095238	0	0.192645078	Minor	Inactive	-Inf	down
0.8316008316008316	Processing	coding	FSM	-0.238866	Carnmt1	PB.FLNC.1937.6	6	1	0.315789474	0.076923077	-0.547487795	Minor	Inactive	-2.584962501	down
1.0	AP	coding	FSM	-0.24	Sbno2	PB.FLNC.16143.19	6	0	0.24	0	1.084064265	Minor	Inactive	-Inf	down
0.9703504043126685	Processing	coding	FSM	-0.255245	Ppp1r7	PB.FLNC.19016.10	36	10	0.409090909	0.153846154	-0.437063806	Major	Minor	-1.847996907	down
1.0	Processing	coding	FSM	-0.25641	Haus1	PB.FLNC.8578.20	6	1	0.333333333	0.076923077	-0.469485283	Minor	Inactive	-2.584962501	down
0.8671875	Processing	coding	FSM	-0.259635	Mindy3	PB.FLNC.8069.8	5	1	0.294117647	0.034482759	0.770518154	Minor	Inactive	-2.321928095	down
1.0	Processing	coding	FSM	-0.25	Adarb1	PB.FLNC.10797.25	5	0	0.25	0	-0.621488377	Minor	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.25	Dcps	PB.FLNC.17385.5	5	0	0.25	0	-0.152003093	Minor	Inactive	-Inf	down
0.4286698828394211	Processing	coding	FSM	-0.25	Rprd2	PB.FLNC.10143.355	5	0	0.25	0	-1.321928095	Minor	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.263158	Pick1	PB.FLNC.16848.5	5	0	0.263157895	0	0.275634443	Minor	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.268817	Rabggta	PB.FLNC.6637.9	11	2	0.333333333	0.064516129	-0.090197809	Major	Inactive	-2.459431619	down
0.7006920415224913	Processing	coding	FSM	-0.269231	Ncoa5	PB.FLNC.12379.10	7	0	0.269230769	0	-1.115477217	Minor	Inactive	-Inf	down
0.9447236180904522	Processing	coding	FSM	-0.270833	Tia1	PB.FLNC.13186.17	7	1	0.333333333	0.0625	-0.392317423	Minor	Inactive	-2.807354922	down
1.0	Processing	coding	FSM	-0.270833	Ttpal	PB.FLNC.12340.1	6	2	0.333333333	0.0625	0.830074999	Minor	Inactive	-1.584962501	down
1.0	Processing	coding	FSM	-0.284091	Med7	PB.FLNC.2688.2	6	2	0.375	0.090909091	0.459431619	Major	Inactive	-1.584962501	down
1.0	Processing	coding	FSM	-0.2875	Scyl3	PB.FLNC.5453.56	7	1	0.35	0.0625	-0.321928095	Minor	Inactive	-2.807354922	down
1.0	Processing	coding	FSM	-0.28	Arid4b	PB.FLNC.7934.12	7	0	0.28	0	-0.251538767	Minor	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.2	Lvrn	PB.FLNC.8370.21	7	2	0.7	0.5	-1.321928095	Major	Minor	-1.807354922	down
1.0	Processing	coding	FSM	-0.2	Nudcd1	PB.FLNC.16590.3	6	0	0.2	0	0.552541023	Minor	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.2	Zdhhc1	PB.FLNC.8878.7	5	0	0.2	0	0	Minor	Inactive	-Inf	down
0.9980694980694981	Processing	coding	FSM	-0.301587	Kdm5c	PB.FLNC.19280.4	11	2	0.523809524	0.222222222	-1.222392421	Major	Minor	-2.459431619	down
1.0	Processing	coding	FSM	-0.3125	Epc2	PB.FLNC.11440.12	7	1	0.4375	0.125	-1	Major	Minor	-2.807354922	down
1.0	Processing	coding	FSM	-0.318182	Dixdc1	PB.FLNC.17541.14	7	2	0.5	0.181818182	-0.347923303	Major	Minor	-1.807354922	down
1.0	Processing	coding	FSM	-0.318182	Ehmt1	PB.FLNC.11123.8	7	0	0.318181818	0	0.295455884	Minor	Inactive	-Inf	down
0.9355828220858896	Processing	coding	FSM	-0.323684	Stx16	PB.FLNC.12466.3	9	3	0.473684211	0.15	0.074000581	Major	Minor	-1.584962501	down
0.9741379310344828	Processing	coding	FSM	-0.326087	Ndufs7	PB.FLNC.16132.18	15	0	0.326086957	0	0.176877762	Minor	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.32	Spred1	PB.FLNC.11811.15	8	0	0.32	0	0	Major	Inactive	-Inf	down
1.0	APA	coding	FSM	-0.331541	Abhd17a	PB.FLNC.16115.8	12	4	0.387096774	0.055555556	1.215728691	Minor	Inactive	-1.584962501	down
1.0	Processing	coding	FSM	-0.332168	Ahnak	PB.FLNC.1863.16	11	2	0.423076923	0.090909091	-0.2410081	Major	Inactive	-2.459431619	down
1.0	Processing	coding	FSM	-0.333333	Rcbtb1	PB.FLNC.6686.2	6	0	0.333333333	0	-0.263034406	Minor	Inactive	-Inf	down
0.6937618147448015	Processing	coding	FSM	-0.333333	Tacc1	PB.FLNC.7440.34	7	0	0.333333333	0	-1.222392421	Major	Inactive	-Inf	down
0.996551724137931	Processing	coding	FSM	-0.333333	Zmat3	PB.FLNC.9701.28	8	0	0.333333333	0	0.169925001	Major	Inactive	-Inf	down
0.9920159680638723	Processing	coding	FSM	-0.336163	Tfcp2	PB.FLNC.17123.31	7	1	0.368421053	0.032258065	0.706268797	Major	Inactive	-2.807354922	down
0.9921383647798742	Processing	coding	FSM	-0.350649	Mbtd1	PB.FLNC.3365.30	7	2	0.636363636	0.285714286	-0.652076697	Major	Minor	-1.807354922	down
0.8927680798004988	Processing	coding	FSM	-0.352851	Skap2	PB.FLNC.12991.12	25	6	0.454545455	0.101694915	0.101283336	Major	Minor	-2.058893689	down
1.0	Processing	coding	FSM	-0.358974	Poc1b	PB.FLNC.16346.1	12	4	0.666666667	0.307692308	-0.469485283	Major	Minor	-1.584962501	down
1.0	Processing	coding	FSM	-0.359447	Yap1	PB.FLNC.17213.15	20	6	0.64516129	0.285714286	-0.561878888	Major	Minor	-1.736965594	down
0.9106239460370995	Processing	coding	FSM	-0.360714	Ubp1	PB.FLNC.18205.3	17	6	0.485714286	0.125	0.455679484	Major	Minor	-1.502500341	down
1.0	Processing	coding	FSM	-0.364055	Uspl1	PB.FLNC.4500.23	15	2	0.428571429	0.064516129	-0.175086707	Minor	Inactive	-2.906890596	down
1.0	Processing	coding	FSM	-0.365385	Prkd2	PB.FLNC.459.81	8	2	0.615384615	0.25	-0.700439718	Major	Minor	-2	down
0.9985250737463127	Processing	coding	FSM	-0.368421	Tmco3	PB.FLNC.7497.40	7	0	0.368421053	0	0.706268797	Minor	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.369231	Cbx8	PB.FLNC.3831.2	10	2	0.769230769	0.4	-1.378511623	Major	Minor	-2.321928095	down
1.0	Processing	coding	FSM	-0.387879	Mrpl19	PB.FLNC.13106.7	5	1	0.454545455	0.066666667	0.447458977	Minor	Inactive	-2.321928095	down
0.992091388400703	Processing	coding	FSM	-0.388889	Sh3d19	PB.FLNC.9951.12	5	1	0.5	0.111111111	-0.152003093	Major	Minor	-2.321928095	down
0.9776632302405498	Processing	coding	FSM	-0.389744	Nprl3	PB.FLNC.2577.1	7	1	0.466666667	0.076923077	-0.206450877	Minor	Inactive	-2.807354922	down
0.9985734664764622	Processing	coding	FSM	-0.397575	Lrrc32	PB.FLNC.1149.6	89	19	0.54601227	0.1484375	-0.348728154	Major	Minor	-2.227805918	down
0.9978165938864629	Processing	coding	FSM	-0.3	LOC100912659	PB.FLNC.773.6	6	2	0.5	0.2	-0.263034406	Major	Minor	-1.584962501	down
1.0	Processing	coding	FSM	-0.3	Nectin1	PB.FLNC.17446.3	6	0	0.3	0	0.765534746	Minor	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.413462	Tctn3	PB.FLNC.2155.13	7	1	0.538461538	0.125	-0.700439718	Major	Minor	-2.807354922	down
1.0	Processing	coding	FSM	-0.415686	Slf2	PB.FLNC.2213.20	8	2	0.533333333	0.117647059	0.180572246	Major	Minor	-2	down
0.9382239382239382	Processing	coding	FSM	-0.416667	Mospd2	PB.FLNC.19315.4	12	2	0.5	0.083333333	0	Minor	Inactive	-2.584962501	down
1.0	Processing	coding	FSM	-0.416667	RGD1565222	PB.FLNC.6602.3	6	2	0.75	0.333333333	-0.415037499	Major	Minor	-1.584962501	down
0.9838709677419355	Processing	coding	FSM	-0.418919	Afap1	PB.FLNC.6111.36	31	0	0.418918919	0	-0.143364175	Minor	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.442308	Dclre1b	PB.FLNC.10244.12	9	2	0.692307692	0.25	-0.700439718	Major	Minor	-2.169925001	down
1.0	Processing	coding	FSM	-0.444444	Mthfr	PB.FLNC.14863.13	5	1	0.555555556	0.111111111	0	Major	Minor	-2.321928095	down
1.0	Processing	coding	FSM	-0.444444	Tspan9	PB.FLNC.13547.3	8	0	0.444444444	0	0.736965594	Major	Inactive	-Inf	down
1.0	AP	coding	FSM	-0.447552	Smarcal1	PB.FLNC.18832.11	7	1	0.538461538	0.090909091	-0.2410081	Major	Inactive	-2.807354922	down
1.0	Processing	coding	FSM	-0.454545	Zkscan4	PB.FLNC.7894.4	5	0	0.454545455	0	-1.137503524	Minor	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.45	Xiap	PB.FLNC.19638.10	7	1	0.7	0.25	-1.321928095	Major	Minor	-2.807354922	down
1.0	Processing	coding	FSM	-0.464286	Arhgef5	PB.FLNC.12931.1	6	2	0.75	0.285714286	-0.192645078	Major	Minor	-1.584962501	down
1.0	Processing	coding	FSM	-0.470588	Mr1	PB.FLNC.5378.5	8	0	0.470588235	0	-0.628031223	Major	Inactive	-Inf	down
0.9647887323943662	Processing	coding	FSM	-0.475	Coa6	PB.FLNC.9181.4	9	2	0.6	0.125	0.093109404	Major	Minor	-2.169925001	down
1.0	Processing	coding	FSM	-0.482517	Atf7	PB.FLNC.17177.11	7	2	0.636363636	0.153846154	0.2410081	Major	Minor	-1.807354922	down
1.0	Processing	coding	FSM	-0.484848	Ercc5	PB.FLNC.18640.9	9	3	0.818181818	0.333333333	-0.289506617	Major	Minor	-1.584962501	down
1.0	Processing	coding	FSM	-0.52381	Rufy3	PB.FLNC.5903.12	6	1	0.666666667	0.142857143	-0.362570079	Major	Minor	-2.584962501	down
0.7803468208092486	Processing	coding	FSM	-0.545682	Mxi1	PB.FLNC.2288.5	10	2	0.588235294	0.042553191	1.46712601	Major	Inactive	-2.321928095	down
1.0	Processing	coding	FSM	-0.567308	Lin54	PB.Polish.3938.2	9	2	0.692307692	0.125	0.299560282	Major	Minor	-2.169925001	down
1.0	Processing	coding	FSM	-0.5	Tlr3	PB.FLNC.7331.2	6	1	0.75	0.25	-1	Major	Minor	-2.584962501	down
0.9722222222222222	Processing	coding	FSM	-0.603846	Tepsin	PB.FLNC.3855.4	17	1	0.653846154	0.05	-0.378511623	Major	Inactive	-4.087462841	down
0.993849938499385	Processing	coding	FSM	-0.625	Depdc5	PB.FLNC.6165.19	7	1	0.875	0.25	-1	Major	Minor	-2.807354922	down
1.0	Processing	coding	FSM	-0.625	Zfp954	PB.FLNC.363.4	10	3	1	0.375	-0.321928095	Major	Minor	-1.736965594	down
1.0	Processing	coding	FSM	-0.642857	Dgke	PB.FLNC.3351.21	13	4	0.928571429	0.285714286	0	Major	Minor	-1.700439718	down
1.0	Processing	coding	FSM	-0.666667	Brat1	PB.FLNC.4625.8	6	0	0.666666667	0	1.222392421	Major	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.666667	Kansl1l	PB.FLNC.18806.1	6	1	1	0.333333333	-1	Major	Minor	-2.584962501	down
1.0	Processing	coding	FSM	-0.666667	Rab3ip	PB.FLNC.16409.5	7	1	1	0.333333333	-1.222392421	Major	Minor	-2.807354922	down
1.0	Processing	coding	FSM	-0.6	Tmem38a	PB.FLNC.7111.1	8	1	0.8	0.2	-1	Major	Minor	-3	down
0.7297297297297297	Processing	coding	FSM	-0.714286	Tmem164	PB.Polish.12697.2	5	0	0.714285714	0	-0.807354922	Major	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.916667	Wdr62	PB.FLNC.691.1	6	1	1	0.083333333	1	Major	Inactive	-2.584962501	down
0.8094059405940595	Processing	coding	fusion	-0.151515	Palm2_Akap2	PB.FLNC.14066.7	7	2	0.333333333	0.181818182	-0.932885804	Major	Minor	-1.807354922	down
1.0	Processing	coding	genic	-0.261905	LOC100911266	PB.Polish.7332.1	6	2	0.428571429	0.166666667	-0.222392421	Major	Minor	-1.584962501	down
0.9377104377104377	Processing	coding	ISM	-0.10344	Txlna	PB.FLNC.14584.37	12	4	0.169014085	0.06557377	-0.219009782	Minor	Inactive	-1.584962501	down
0.7602996254681648	Processing	coding	ISM	-0.104762	Zc3h13	PB.Polish.4567.3	6	2	0.2	0.095238095	-0.514573173	Minor	Inactive	-1.584962501	down
0.5868725868725869	Processing	coding	ISM	-0.105452	Ppp4r1	PB.FLNC.19068.78	6	1	0.117647059	0.012195122	0.685126663	Minor	Inactive	-2.584962501	down
0.13392496974586526	Processing	coding	ISM	-0.106147	Son	PB.FLNC.3987.61	13	1	0.113043478	0.006896552	0.334419039	Minor	Inactive	-3.700439718	down
0.9656084656084656	Processing	coding	ISM	-0.106227	Palld	PB.FLNC.7255.28	10	2	0.153846154	0.047619048	-0.63005039	Minor	Inactive	-2.321928095	down
0.40448504983388706	Processing	coding	ISM	-0.108051	Ap3d1	PB.FLNC.16107.50	7	1	0.125	0.016949153	0.075288127	Minor	Inactive	-2.807354922	down
0.9320987654320988	Processing	coding	ISM	-0.109014	Lrrc8a	PB.FLNC.11256.32	12	3	0.169014085	0.06	-0.50589093	Minor	Inactive	-2	down
0.9781897491821155	Processing	coding	ISM	-0.11039	Cul4b	PB.FLNC.19634.18	6	1	0.181818182	0.071428571	-1.237039197	Minor	Inactive	-2.584962501	down
0.29952627045650304	Processing	coding	ISM	-0.113208	Dync1h1	PB.FLNC.15881.110	6	0	0.113207547	0	-1.204358499	Minor	Inactive	-Inf	down
0.14470284237726097	Processing	coding	ISM	-0.113208	Dync1h1	PB.FLNC.15881.128	6	0	0.113207547	0	-1.204358499	Minor	Inactive	-Inf	down
1.0	Processing	coding	ISM	-0.117541	Frrs1	PB.FLNC.10341.41	16	2	0.142857143	0.025316456	-0.503574174	Minor	Inactive	-3	down
0.58004158004158	Processing	coding	ISM	-0.119339	Arap1	PB.FLNC.1201.61	51	18	0.200787402	0.081447964	-0.200782127	Minor	Inactive	-1.502500341	down
0.5953109072375128	Processing	coding	ISM	-0.120833	Zc3hav1	PB.FLNC.12889.4	6	2	0.1875	0.066666667	-0.093109404	Minor	Inactive	-1.584962501	down
0.7042682926829268	Processing	coding	ISM	-0.125576	Rad50	PB.FLNC.2769.26	5	1	0.161290323	0.035714286	-0.146841388	Minor	Inactive	-2.321928095	down
0.5659767141009056	Processing	coding	ISM	-0.130542	Tulp4	PB.FLNC.239.56	10	3	0.344827586	0.214285714	-1.050626073	Major	Minor	-1.736965594	down
0.3808724832214765	Processing	coding	ISM	-0.138889	Nf2	PB.FLNC.6213.52	10	0	0.138888889	0	-0.263034406	Minor	Inactive	-Inf	down
0.24081632653061225	Processing	coding	ISM	-0.142857	Bicc1	PB.FLNC.10860.77	5	1	0.178571429	0.035714286	0	Minor	Inactive	-2.321928095	down
0.8853161843515541	Processing	coding	ISM	-0.143651	Xpc	PB.FLNC.13255.24	6	1	0.171428571	0.027777778	0.040641984	Minor	Inactive	-2.584962501	down
1.0	Processing	coding	ISM	-0.14539	Clk3	PB.FLNC.17635.6	8	1	0.166666667	0.021276596	-0.030373649	Minor	Inactive	-3	down
0.3476968796433878	Processing	coding	ISM	-0.161981	Gls	PB.FLNC.18664.91	16	5	0.222222222	0.060240964	0.20511443	Minor	Inactive	-1.678071905	down
0.3891977760127085	Processing	coding	ISM	-0.166667	Trappc10	PB.FLNC.10783.11	5	0	0.166666667	0	0.137503524	Minor	Inactive	-Inf	down
0.9575671852899575	Processing	coding	ISM	-0.166667	Zfp11	PB.FLNC.4815.10	6	2	0.666666667	0.5	-1.169925001	Major	Minor	-1.584962501	down
0.29650976625040026	Processing	coding	ISM	-0.168582	Ranbp2	PB.FLNC.10927.33	24	8	0.444444444	0.275862069	-0.896906507	Major	Minor	-1.584962501	down
0.5288461538461539	Processing	coding	ISM	-0.173993	Cert1	PB.FLNC.9311.2	7	2	0.269230769	0.095238095	-0.308122295	Minor	Inactive	-1.807354922	down
0.16026133743274404	Processing	coding	ISM	-0.174603	Flnb	PB.FLNC.6492.3	6	1	0.222222222	0.047619048	-0.362570079	Minor	Inactive	-2.584962501	down
0.3541147132169576	Processing	coding	ISM	-0.176284	Sptbn1	PB.FLNC.6375.1	19	4	0.228915663	0.052631579	-0.127111918	Minor	Inactive	-2.247927513	down
0.7647887323943662	Processing	coding	ISM	-0.177778	Cnot4	PB.FLNC.12865.62	8	0	0.177777778	0	0.208586622	Minor	Inactive	-Inf	down
0.6780587833219412	Processing	coding	ISM	-0.187346	Gapvd1	PB.FLNC.11364.50	13	4	0.295454545	0.108108108	-0.249978253	Major	Minor	-1.700439718	down
0.39688249400479614	Processing	coding	ISM	-0.195652	Telo2	PB.FLNC.2535.26	9	0	0.195652174	0	-1.064130337	Minor	Inactive	-Inf	down
0.39967506092607635	Processing	coding	ISM	-0.200169	Zmynd8	PB.FLNC.12390.93	9	3	0.28125	0.081081081	0.209453366	Major	Inactive	-1.584962501	down
0.555086979441223	Processing	coding	ISM	-0.202778	Obsl1	PB.FLNC.18888.28	11	1	0.244444444	0.041666667	-0.906890596	Minor	Inactive	-3.459431619	down
1.0	Processing	coding	ISM	-0.207602	Smarca2	PB.FLNC.1989.7	5	1	0.263157895	0.055555556	-0.078002512	Minor	Inactive	-2.321928095	down
0.9670510708401977	Processing	coding	ISM	-0.209962	Slfn4	PB.FLNC.3240.46	26	4	0.298850575	0.088888889	-0.9510904	Minor	Inactive	-2.700439718	down
0.36332958380202474	Processing	coding	ISM	-0.21875	Ddhd1	PB.FLNC.6505.46	7	0	0.21875	0	0.247927513	Minor	Inactive	-Inf	down
0.6976127320954907	Processing	coding	ISM	-0.219697	Pdgfra	PB.FLNC.5945.76	16	2	0.25	0.03030303	0.044394119	Major	Inactive	-3	down
0.9761904761904762	Processing	coding	ISM	-0.222222	Toe1	PB.FLNC.14390.7	6	0	0.222222222	0	0.199308808	Minor	Inactive	-Inf	down
0.958570268074736	Processing	coding	ISM	-0.222973	Zmynd8	PB.FLNC.12390.37	8	1	0.25	0.027027027	0.209453366	Minor	Inactive	-3	down
0.26243305279265494	Processing	coding	ISM	-0.227273	Gigyf2	PB.FLNC.18958.46	5	0	0.227272727	0	-0.371968777	Minor	Inactive	-Inf	down
0.8123167155425219	Processing	coding	ISM	-0.230345	Tbxa2r	PB.FLNC.16076.21	9	2	0.310344828	0.08	-0.214124805	Minor	Inactive	-2.169925001	down
0.9781897491821155	Processing	coding	ISM	-0.242424	Cul4b	PB.FLNC.19634.2	8	0	0.242424242	0	-1.237039197	Minor	Inactive	-Inf	down
0.9993342210386151	Processing	coding	ISM	-0.24	Arhgap5	PB.FLNC.15438.36	6	0	0.24	0	-0.64385619	Minor	Inactive	-Inf	down
0.6239928379588182	Processing	coding	ISM	-0.24	RGD1307929	PB.FLNC.3172.29	6	0	0.24	0	0.941106311	Minor	Inactive	-Inf	down
1.0	Processing	coding	ISM	-0.259868	Rnf138	PB.FLNC.8183.5	17	3	0.447368421	0.1875	-1.247927513	Major	Minor	-2.502500341	down
0.4747682801235839	Processing	coding	ISM	-0.25	Arhgap21	PB.FLNC.8102.2	5	0	0.25	0	-1	Minor	Inactive	-Inf	down
0.3745819397993311	Processing	coding	ISM	-0.285714	Bbc3	PB.FLNC.445.15	8	2	0.380952381	0.095238095	0	Minor	Inactive	-2	down
1.0	Processing	coding	ISM	-0.285714	Ppp1r10	PB.FLNC.10599.34	10	0	0.285714286	0	-0.084888898	Minor	Inactive	-Inf	down
0.9223085460599334	Processing	coding	ISM	-0.292857	Nfatc4	PB.FLNC.6640.33	12	3	0.342857143	0.05	0.777607579	Minor	Inactive	-2	down
0.9245283018867925	Processing	coding	ISM	-0.297619	Pigh	PB.FLNC.15622.11	10	1	0.333333333	0.035714286	-0.099535674	Minor	Inactive	-3.321928095	down
0.3538135593220339	Processing	coding	ISM	-0.309091	Upf3b	PB.FLNC.19625.19	6	2	0.4	0.090909091	0.552541023	Minor	Inactive	-1.584962501	down
0.9926650366748166	Processing	coding	ISM	-0.310293	Htatsf1	PB.FLNC.19695.15	22	2	0.338461538	0.028169014	0.127379306	Minor	Inactive	-3.459431619	down
0.13896171997902465	Processing	coding	ISM	-0.318182	Ptprs	PB.FLNC.18340.59	7	0	0.318181818	0	-1	Minor	Inactive	-Inf	down
0.7115384615384616	Processing	coding	ISM	-0.355556	RGD1304587	PB.FLNC.2840.2	5	1	0.555555556	0.2	-0.847996907	Major	Minor	-2.321928095	down
0.8815653964984552	Processing	coding	ISM	-0.35	Arhgap21	PB.FLNC.8102.20	9	1	0.45	0.1	-1	Major	Minor	-3.169925001	down
0.1822338340953625	Processing	coding	ISM	-0.375758	Nhsl1	PB.FLNC.79.38	7	2	0.466666667	0.090909091	0.552541023	Major	Inactive	-1.807354922	down
0.556998556998557	Processing	coding	ISM	-0.40613	Tab2	PB.FLNC.19.11	15	2	0.517241379	0.111111111	-0.688055994	Major	Minor	-2.906890596	down
0.8046571798188874	Processing	coding	ISM	-0.408907	Cmip	PB.FLNC.9031.16	6	1	0.461538462	0.052631579	0.547487795	Major	Inactive	-2.584962501	down
0.47394789579158314	Processing	coding	ISM	-0.416667	Dennd2a	PB.FLNC.12911.26	5	0	0.416666667	0	0.736965594	Minor	Inactive	-Inf	down
0.26878048780487807	Processing	coding	ISM	-0.4	Myo18a	PB.FLNC.3157.39	5	1	0.5	0.1	0	Major	Minor	-2.321928095	down
0.7629911280101395	Processing	coding	ISM	-0.527778	Eif4g3	PB.FLNC.14758.31	7	1	0.777777778	0.25	-1.169925001	Major	Minor	-2.807354922	down
1.0	AS	coding	ISM	-0.62963	Smug1	PB.FLNC.17184.4	17	0	0.62962963	0	-1.054447784	Major	Inactive	-Inf	down
1.0	Processing	coding	ISM	-0.833333	Rgs12	PB.FLNC.6121.9	5	0	0.833333333	0	-0.263034406	Major	Inactive	-Inf	down
