biaoji	3UTR	middle_pos	CTRL1.PDUI	CTRL2.PDUI	A1.PDUI	A2.PDUI	p-value	Bonferroni	PDUI_diff	PDUI_fc	gname
novel	chr5|90048943|90050699|PB.FLNC.14144.28|-	90050011	0.663861422030372	0.480321536354368	0.917314883186857	0.876633910595107	1.8351650432931005e-06	5.11013726516985e-05	-0.324882917698612	-0.648811815052139	Ptprd
novel	chr6|103961250|103963042|PB.FLNC.15692.4|+	103961424	0.432914033780045	0.64103717836389	0.768433857350543	1	0.0001174348065489513	0.00196938438496325	-0.347241322603304	-0.719533254283888	Ptgr2
novel	chr6|103961250|103963113|PB.NM_001015009.1|+	103961424	0.440467416139535	0.654562214992226	0.772160043483556	1	0.00012630112271536141	0.00208899604830692	-0.338565206175898	-0.694528922171316	Ptgr2
novel	chr6|106804254|106805277|PB.NM_001109445.1|+	106805060	0.398217285794288	0.519190262270024	1	0.752670866479668	0.0004758728696466002	0.00651563433574162	-0.417631659207678	-0.933905427278593	Gstz1
known	chr6|121149464|121152756|PB.XM_039112070.1|+	121151921	0.315786975007121	0.655860736158233	0.75688384452054	1	0.000540718118707271	0.00722831711738879	-0.392618066677593	-0.854500301161762	Cpsf2
novel	chr6|127023277|127024327|PB.XM_017594510.2|-	127023339	0.39800441065178	0.565947610472191	0.838441904654082	0.672535864118685	0.0001917350012049127	0.00301785831441955	-0.273512873824398	-0.64843835156845	Setd3
novel	chr6|127023339|127024327|PB.FLNC.15854.22|-	127023435	0.378732861328673	0.532859814052849	0.844880476091466	0.668315338334891	2.7545269033932544e-05	0.000564822713361507	-0.300801569522417	-0.731124869409606	Setd3
novel	chr6|127731724|127732589|PB.FLNC.15869.7|+	127731907	0.582329609779657	0.71274707674858	0.995852067550054	0.977698714626964	6.011097190491223e-11	3.91067410856534e-09	-0.33923704782439	-0.607748454921576	Yy1
novel	chr6|127731724|127732761|PB.FLNC.15869.3|+	127731907	0.502286424221643	0.614575559229732	0.857103964043837	0.82212504161925	1.6861382274730114e-05	0.000364548858062619	-0.281183511105855	-0.588339424710855	Yy1
novel	chr6|127731724|127732883|PB.FLNC.15869.2|+	127731907	0.461103901290782	0.564959187809517	0.777752363035048	0.767212009790684	0.0002673652353396525	0.0040224696829061	-0.259450641862717	-0.59044468491366	Yy1
novel	chr6|129595658|129598344|PB.XM_008764961.3|+	129597687	0.523931423561027	0.744428845840277	1	0.929511053624034	2.3595033724841734e-09	1.2118702847814e-07	-0.330575392111365	-0.605262922079719	Ppp2r5c
known	chr6|131249219|131250874|PB.XM_006240636.4|+	131249401	0.135131625929172	1	1	1	0.004721362229102164	0.0426611640137182	-0.432434187035414	-0.817129410978067	Kif26a
novel	chr6|16232295|16233730|PB.FLNC.15142.3|-	16233632	0.381474526996126	0.67464607182833	1	0.94335605755932	0.0005250852025045574	0.00708954361214696	-0.443617729367432	-0.879763193632865	Gpatch11
novel	chr6|16695863|16698446|PB.XM_039111891.1|-	16698260	0.490162265390611	0.749013756450531	1	0.892657260773898	5.510285421124641e-19	8.96214528076704e-17	-0.326740619466378	-0.611024005930985	Crim1
novel	chr6|20950523|20951790|PB.FLNC.15158.6|-	20951400	0.0963580371478456	0.211736549563967	0.392458703238211	0.618845654309306	9.875770855561874e-06	0.000225316604142463	-0.351604885417853	-1.71470689165355	Yipf4
novel	chr6|20950773|20951790|PB.NM_001009712.1|-	20950912	0.170763988992268	0.32755878297119	0.693395166034102	1	2.2471258459663254e-13	2.04421799945132e-11	-0.597536197035322	-1.7647254061893	Yipf4
novel	chr6|20950773|20951790|PB.NM_001009712.1|-	20951400	0.251621296730365	0.278686628652444	0.510902018387987	0.46836262433021	0.0009504291511067861	0.0115658528752398	-0.224478358667694	-0.884843541973904	Yipf4
novel	chr6|21591943|21592506|PB.FLNC.15169.1|+	21592172	0.325016175994824	0.586041517537581	1	0.959119141727837	1.1876253623886071e-07	4.29126790729378e-06	-0.524030724097716	-1.10457387175152	Xdh
novel	chr6|22228932|22232623|PB.XM_039113078.1|-	22229382	0.651199792230142	0.381529750740489	1	1	0.003418803418803427	0.0327797717112863	-0.483635228514685	-0.953524005129316	Lclat1
novel	chr6|25176278|25179039|PB.Polish.9891.2|+	25177442	0.536070445097795	0.747224065461998	1	1	3.699243647596957e-08	1.48446844617307e-06	-0.358352744720104	-0.640139642094119	Zfp513
novel	chr6|25219546|25220488|PB.NM_001025120.1|+	25220103	0.498654485465938	0.755792601820671	1	1	1.1675076210252478e-07	4.23399005334308e-06	-0.372776456356695	-0.672939806773897	Gtf3c2
novel	chr6|25219546|25220702|PB.FLNC.15212.19|+	25220103	0.415605152601456	0.59203991367087	1	0.796779636162863	1.5701954598619628e-05	0.000340510366947237	-0.394567284945268	-0.834413353788902	Gtf3c2
novel	chr6|25219546|25220779|PB.Polish.9894.7|+	25220103	0.387806221024842	0.536571782467159	0.9115037898865	0.70493194494618	0.0005462990417207465	0.00728477896068491	-0.34602886567034	-0.806247952116442	Gtf3c2
novel	chr6|26073054|26074543|PB.Polish.9911.6|-	26073126	0.473091743674844	0.408842563821548	0.866613234587801	0.862713032950995	4.598164886038764e-05	0.000877493350563255	-0.423695980021202	-0.971450949843935	Selenoi
novel	chr6|26268789|26269242|PB.FLNC.15241.82|-	26269072	0.376228327986328	0.49588951346755	0.662497144498428	0.690008822153755	7.279906671699783e-07	2.21064096654487e-05	-0.240194062599153	-0.633028215893657	Rab10
known	chr6|31830301|31831450|PB.XM_006239885.4|+	31831029	0.0451552795031056	0.451127355425601	0.937849925813803	0.821970698812255	0.0034018528297704467	0.0326775742292357	-0.631768994848676	-1.82615276166203	Wdr35
novel	chr6|48528743|48532131|PB.FLNC.15374.14|+	48530554	0.755601672789363	0.631294545598041	0.364314307722501	0.287691616462711	0.0013528612708179773	0.0155401704778979	0.367445147101096	1.0888794077074	Cog5
novel	chr6|49583851|49584885|PB.Polish.10006.7|+	49584089	0.242784396120295	0.335720026758257	0.495177192569497	0.569147895911465	3.6921664484049286e-06	9.41414744427618e-05	-0.242910332801205	-0.879516215830039	Sypl1
novel	chr6|49583851|49584953|PB.Polish.10006.8|+	49584089	0.271485973089334	0.35539327520942	0.501866050504371	0.564352459587942	2.9395945618697992e-05	0.00059650430669927	-0.219669630896779	-0.766224689998088	Sypl1
known	chr6|49583851|49585205|PB.XM_039112628.1|+	49584089	0.298499058864893	0.386958522066131	0.554544901800469	0.589281607872617	1.3523197473466865e-05	0.000296860456603129	-0.229184464371031	-0.738712085486069	Sypl1
novel	chr6|49583851|49585334|PB.FLNC.15383.12|+	49584089	0.315278914592567	0.396408292203955	0.593653417079428	0.603912990801986	3.3594948758428087e-06	8.68975849270714e-05	-0.242939600542446	-0.750774002615683	Sypl1
novel	chr6|52234088|52236780|PB.NM_013149.3|-	52234462	0.386297169788028	0.430052446130683	0.834972614338698	0.841526329573169	7.250960563166253e-17	9.55036026568198e-15	-0.430074663996578	-1.03817439154417	Ahr
novel	chr6|5901517|5902197|PB.NM_001271305.1|-	5901763	0.512258337787549	0.623394498953321	1	0.887957987484661	0.004412720238018012	0.0403306474201825	-0.376152575371895	-0.733294659122723	Ppp1r21
known	chr6|61270384|61272385|PB.XM_006240065.4|-	61270853	0.593097696466298	0.511752103437011	0.773644558211315	0.984876883121049	0.0013817589520716065	0.0158107685708221	-0.326835820714528	-0.670502964016421	Dnajb9
novel	chr6|69047775|69049483|PB.NM_001029897.3|-	69047942	0.0664447017950203	0.25815655927359	0.379925280521226	0.592485659655832	2.7932927055799605e-05	0.000571679705396532	-0.323904839554224	-1.58283830454409	Strn3
novel	chr6|69047775|69049483|PB.NM_001029897.3|-	69048813	0.277166222427214	0.547559376884557	0.685698978840456	0.732326199493521	3.0047562774998185e-05	0.000607430438056908	-0.296649789511103	-0.781882417005523	Strn3
novel	chr6|69047942|69049483|PB.FLNC.15433.13|-	69048813	0.304883369309333	0.503703208371295	0.611896090774188	0.598556115372259	0.0034138073074921993	0.0327728799597386	-0.20093281423291	-0.582060109258051	Strn3
novel	chr6|7581711|7582546|PB.Polish.9800.5|-	7582114	0.567163886624443	0.664346481051817	0.908750931063986	1	4.1959698488471484e-07	1.36904675812917e-05	-0.338620281693862	-0.632191774357915	Cript
novel	chr6|7581711|7582546|PB.Polish.9800.5|-	7582227	0.489851423574729	0.561675829023962	0.765145864364846	0.816432469375501	0.001305871665764723	0.0150648891952191	-0.265025540570827	-0.588869575416578	Cript
novel	chr6|7581840|7582546|PB.Polish.9800.6|-	7582227	0.596325719960278	0.701657115608714	0.949182389937107	1	1.0193921656624006e-07	3.74108212044548e-06	-0.325599777184057	-0.586590361548458	Cript
novel	chr6|7581840|7582546|PB.Polish.9800.6|-	7582296	0.534267057022158	0.606406153124319	0.818115436954429	1	1.2824238393107478e-06	3.6758821637066e-05	-0.338721113403976	-0.67254884265921	Cript
known	chr6|76900623|76902642|PB.NM_001108023.1|-	76901281	0.439722735132917	0.461715597791463	0.913912838042794	1	0.0010451427512050413	0.0125282913040877	-0.506237252559207	-1.08620749072345	Fbxo33
novel	chr6|76900623|76902642|PB.NM_001108023.1|-	76901351	0.464355179704017	0.52191440888684	0.930712883917182	1	0.002447163515016688	0.025319592050069	-0.472221647663163	-0.969065372231889	Fbxo33
novel	chr7|111272015|111272705|PB.NM_001199315.1|+	111272391	0.224639931210739	0.709336483811227	1	0.665525775367279	0.003730633406938221	0.0352832460852673	-0.365774680172657	-0.834506087629218	Gtpbp1
known	chr7|113954263|113954764|PB.XM_008765772.3|-	113954341	0.418762047547655	0.583754856157572	1	1	0.00020549827995270843	0.00320628093917493	-0.498741548147387	-0.996359083153088	Tcf20
novel	chr7|24259175|24260028|PB.Polish.10606.7|+	24259377	0.583922021605873	0.611234132754556	0.892493143373841	1	1.5503819223486175e-05	0.000336553584336729	-0.348668494506705	-0.663080050166601	Uhrf1bp1l
novel	chr7|24259175|24260171|PB.FLNC.16289.22|+	24259377	0.631217448135241	0.637001636019844	0.939739857195879	1	7.726188431379956e-06	0.000181480896535335	-0.335760386520397	-0.613051314304282	Uhrf1bp1l
novel	chr7|24259175|24260381|PB.FLNC.16289.58|+	24259377	0.540973059455536	0.523729339259226	0.848009858297223	0.878274370633248	0.0001311816435524583	0.00215646148960775	-0.330790915107854	-0.697209404291937	Uhrf1bp1l
novel	chr7|24259175|24261096|PB.XM_039079666.1|+	24259377	0.474276295266947	0.506570260032426	0.798025209316857	0.796354498806934	0.0008823857418744131	0.010873528560907	-0.30676657641221	-0.700884571710608	Uhrf1bp1l
novel	chr7|24259175|24261720|PB.NM_001108753.1|+	24259377	0.422418523247806	0.466969068213305	0.729402166348631	0.719571855574253	0.0023758254014155564	0.0247484694531735	-0.279793215230886	-0.704135018964941	Uhrf1bp1l
novel	chr7|32320589|32320994|PB.Polish.10635.6|+	32320846	0.397218143027347	0.488246637952273	0.874421515858879	0.571073085542539	0.0007062703428041764	0.00904669786680421	-0.280014910210899	-0.707043765421034	Dcn
novel	chr7|32320589|32321095|PB.FLNC.16341.6|+	32320846	0.412683207998225	0.440988730788082	0.815129305595054	0.58371149597608	0.002408698858150965	0.0250544359426565	-0.272584431392414	-0.712464947924033	Dcn
novel	chr7|32320589|32321287|PB.NM_024129.1|+	32320846	0.296494971045413	0.309683207176899	0.718424936926741	0.486661719845	0.0005029587487940154	0.00684719174245955	-0.299454239274714	-0.991299414821682	Dcn
novel	chr7|32320589|32321287|PB.NM_024129.1|+	32320994	0.234193038589583	0.229881609824091	0.671538132385373	0.463364770307271	0.0004659690109203681	0.00641140303410388	-0.335414127139485	-1.29010332937997	Dcn
novel	chr7|32320589|32321287|PB.NM_024129.1|+	32321095	0.121294768622961	0.168830502912462	0.644604584854701	0.371159187809533	0.00015598568547075788	0.00251983196491475	-0.362819250564405	-1.80774600917025	Dcn
novel	chr7|32473402|32474238|PB.FLNC.16343.3|+	32473472	0.39244268179107	0.448535422868689	0.67331163718882	0.609882038726908	2.134650528789967e-06	5.82322899651738e-05	-0.221107785627984	-0.609586968359588	Epyc
novel	chr7|32473402|32474238|PB.FLNC.16343.3|+	32474008	0.0132890166427211	0.159783711652604	0.321042590377727	0.421734209677777	2.8761576218037636e-08	1.18838243783226e-06	-0.284852035880089	-2.10142248250416	Epyc
novel	chr7|32473402|32474326|PB.XM_006241286.4|+	32473472	0.352161545498311	0.411889475510579	0.628478033807051	0.578066080169952	3.444498346965718e-06	8.87754321860828e-05	-0.221246546484056	-0.659125929751721	Epyc
novel	chr7|32473402|32474326|PB.XM_006241286.4|+	32474008	0.0147533710937097	0.170614346015022	0.323268078724571	0.434437573724792	1.4972980242617124e-08	6.54694323480137e-07	-0.286168967670316	-2.03112992933569	Epyc
known	chr7|32473402|32474326|PB.XM_006241286.4|+	32474135	0.0677819618494969	0.245657368378661	0.402621548758948	0.525488124504764	4.836055861549817e-07	1.52909106467766e-05	-0.307335171517777	-1.56604811224951	Epyc
novel	chr7|34095702|34097186|PB.NM_053883.3|+	34096604	0.312806241682471	0.697723692903035	1	0.688581539967692	1.1184857135861251e-06	3.24496888986223e-05	-0.339025802691093	-0.740688323158165	Dusp6
novel	chr7|53424076|53424949|PB.Polish.10684.14|-	53424577	0.204426555028701	0.306573907528878	0.568231832763021	0.453775316080988	1.1803748656030135e-16	1.5174531730318e-14	-0.255503343143215	-0.999980553526253	Rap1b
novel	chr7|69077023|69080773|PB.XM_039078800.1|-	69078038	0.645540733918751	0.544133186071307	0.897495501492477	0.986442715143416	0.004540916206619077	0.0412913723167747	-0.347132148322917	-0.66317651841793	Rrm2b
novel	chr7|69078038|69080773|PB.FLNC.16554.9|-	69080603	0.545662779126235	0.71220366661131	1	1	0.0016308354118490585	0.0181693852916385	-0.371066777131227	-0.66901273643024	Rrm2b
novel	chr7|908901|909334|PB.FLNC.16009.83|+	909167	0.906536045189315	1	0.60440960112604	0.525788950304715	2.1452237788986248e-09	1.10977853757047e-07	0.38816874687928	0.754367166280109	Smarcc2
known	chr7|9423672|9424539|PB.XM_006240968.4|-	9424174	0.222922668978353	0.273280494877247	0.522942142079418	0.438591312027448	0.00017692653889450806	0.00281783075929243	-0.232665145125633	-0.954377978970851	Dazap1
novel	chr8|103491000|103491664|PB.FLNC.18023.28|+	103491393	0.173724474985618	0.326693429268352	0.525117864876385	0.471033977066374	1.7654721487612418e-08	7.59577586407918e-07	-0.247866968844394	-0.993203565487946	Ryk
novel	chr8|114927428|114928925|PB.FLNC.18222.36|-	114928677	0.499730593802697	0.58045579881456	0.821902575830626	0.870288456658807	3.643478805024612e-08	1.46589836974266e-06	-0.306002319936088	-0.647602504253577	Stt3b
novel	chr8|18900838|18903260|PB.FLNC.17257.16|-	18903200	1	0.812760261859608	0.426295746602511	0.165334507792632	0.005546955624355001	0.0483506253752649	0.610565003732233	1.61538755347374	Zfp560
novel	chr8|19959782|19960299|PB.Polish.11274.4|+	19960168	0.378884824790329	0.444525755173395	0.968187590003334	0.683487102240633	2.2375676604574795e-06	6.07311505718857e-05	-0.414132056140121	-1.00422810369548	Ilf3
known	chr8|19959782|19960495|PB.XM_039082213.1|+	19960168	0.4128663821192	0.468614925050836	0.971858952688264	0.744773451944773	4.487041315967668e-07	1.44210014988787e-05	-0.417575548731501	-0.961563331623625	Ilf3
novel	chr8|19959782|19960495|PB.XM_039082213.1|+	19960299	0.381206135437419	0.302568656920344	0.679241016548251	0.545713078889924	0.004940573113453908	0.0440852718922452	-0.270589651540206	-0.8411159001842	Ilf3
novel	chr8|23782180|23783137|PB.FLNC.17353.19|+	23782584	0.173553451439815	0.203665731451523	0.481914441880593	0.486818805958876	1.2506740885013132e-13	1.17766324587871e-11	-0.295757032474065	-1.36064970913288	Septin7
novel	chr8|23782180|23783243|PB.NM_022616.2|+	23782584	0.322691987660261	0.341287108718211	0.564564612493729	0.54452307101695	1.265146523925659e-07	4.51937283230615e-06	-0.222554293566103	-0.740146260526215	Septin7
novel	chr8|29516972|29518500|PB.Polish.11321.1|+	29518163	0.127121081392005	0.612023872213446	1	0.954904018030621	0.0005797101449275355	0.00764483851440372	-0.607879532212585	-1.40314427516755	Zbtb44
novel	chr8|45238362|45238809|PB.FLNC.17486.45|-	45238413	0.441110987420683	0.698955777495383	1	1	5.944621310153384e-09	2.82982427733222e-07	-0.429966617541967	-0.810870803759439	Ube4a
novel	chr8|45238362|45238809|PB.FLNC.17486.45|-	45238682	0.30683447439193	0.501460364474063	0.863216324470937	0.851537450116491	4.705995331597882e-07	1.50207603544487e-05	-0.453229467860718	-1.08502902044806	Ube4a
novel	chr8|45238413|45238809|PB.FLNC.17486.46|-	45238682	0.440625	0.438085008439466	0.765176117911566	0.613917667552948	0.004108298515698591	0.0382153643126226	-0.250191888512524	-0.650249625460587	Ube4a
novel	chr8|50979150|50979973|PB.NM_031025.1|-	50979279	0.480020156362682	0.425715236329258	1	1	1.1659079766073567e-08	5.21476632287153e-07	-0.54713230365403	-1.14282103153504	Dlat
novel	chr8|51365530|51367482|PB.FLNC.17549.11|-	51367090	0.577117078715544	0.478577299901316	1	0.881235223417069	0.0048676584598851165	0.0436341375679639	-0.412770422400105	-0.833476018335934	Layn
novel	chr8|58628185|58630682|PB.FLNC.17644.30|-	58630534	0.530907614595499	0.645746438473788	0.992778705970577	0.956430990693748	1.5495812246092017e-07	5.40942427823332e-06	-0.386277821797519	-0.728189368265245	Pml
novel	chr8|65223697|65225383|PB.NM_031152.3|-	65223783	0.287083118634979	0.275689350227609	0.68191722675326	0.53432090143569	9.264912909287346e-06	0.000212964042023009	-0.326732829663181	-1.11177451843416	Rab11a
novel	chr8|65223697|65225383|PB.NM_031152.3|-	65224999	0.222567766160065	0.229414065531316	0.55415665973102	0.401982306268853	0.0002498536342322779	0.00380163548783329	-0.252078567154246	-1.08092187406839	Rab11a
novel	chr8|65223697|65225383|PB.NM_031152.3|-	65225132	0.289496833216045	0.277266182378962	0.68671189703329	0.537979409628775	9.264912909287346e-06	0.000212964042023009	-0.328964145533529	-1.11157328031331	Rab11a
novel	chr8|65223783|65225383|PB.FLNC.17721.23|-	65224999	0.219116947969767	0.215304076344768	0.499953793587003	0.358407930615825	0.0009065516608773835	0.0110962130030653	-0.211970349944147	-0.982459016585849	Rab11a
novel	chr8|65223783|65225383|PB.FLNC.17721.23|-	65225132	0.183297041524787	0.220517137229153	0.546018371285218	0.423846930456052	8.283283293433044e-05	0.00147091653454685	-0.283025561493665	-1.26405112561421	Rab11a
known	chr8|67636721|67637427|PB.XM_006243395.4|-	67637054	0.464013351078438	0.716232172192354	1	0.950445817462207	5.5271440955556086e-05	0.00103454452125094	-0.385100147095708	-0.724707256988051	Tpm1
novel	chr8|70657045|70657520|PB.FLNC.17797.27|+	70657368	0.32847533632287	0.236245434870824	0.543804690234512	0.446701768329028	0.00010077055601625203	0.00173352809864817	-0.212892843684923	-0.810606722579749	Bnip2
novel	chr8|75798838|75800277|PB.FLNC.17841.31|+	75799754	0.405788277513888	0.438676014779289	0.735422220883353	0.854292112786953	1.638670338797621e-08	7.10802300836907e-07	-0.372625020688564	-0.912643197847431	Arpp19
novel	chr8|76250806|76251313|PB.NM_001011997.1|-	76251006	0.360251025419138	0.415674736492035	0.62533773735052	0.554497056404916	9.821174386875781e-05	0.00169371635035519	-0.201954515922131	-0.604581598548182	Tmod3
novel	chr8|80729451|80731910|PB.FLNC.17876.36|-	80729555	0.3900879778341	0.619104412198589	0.874359986831815	1	8.035483819307451e-12	5.94875179712799e-10	-0.432583798399563	-0.893183632017399	Tmem30a
novel	chr8|80729451|80731910|PB.FLNC.17876.36|-	80731243	0.193924477284149	0.317196391343919	0.48218826992332	0.668680507894646	2.6779971662444703e-06	7.07182302116882e-05	-0.319873954594949	-1.17095556503327	Tmem30a
novel	chr8|80729451|80731910|PB.FLNC.17876.36|-	80731346	0.245168448758395	0.399266093680789	0.599736567229256	0.825154279889702	4.2601109404207746e-08	1.68745981143715e-06	-0.390228152339887	-1.14472115186502	Tmem30a
novel	chr8|80729555|80731910|PB.FLNC.17876.38|-	80731243	0.107760684200148	0.209410046528519	0.382279439574954	0.537701675121836	1.6961325244771662e-06	4.77877548136487e-05	-0.301405191984062	-1.53628499742612	Tmem30a
novel	chr8|80729555|80731910|PB.FLNC.17876.38|-	80731346	0.120443528424464	0.250184248072542	0.443623769935222	0.625651836707794	1.189340078533261e-07	4.29126790729378e-06	-0.349323915073005	-1.52853997921976	Tmem30a
novel	chr8|89402877|89407440|PB.FLNC.17917.49|-	89407114	0.517912446617725	0.540540567064109	0.852332046713423	0.758157103804096	0.00110791218891398	0.013134051233459	-0.276018068417842	-0.605532370226504	Syncrip
novel	chr8|89405831|89407440|PB.FLNC.17917.96|-	89407114	0.353272720951891	0.611865697473174	0.872099463183461	0.770555854712483	5.076442345110001e-07	1.59803725377077e-05	-0.338758449735439	-0.767209686464383	Syncrip
novel	chr8|96022954|96023532|PB.XM_002729954.6|-	96023308	0.360021558816257	0.653136724972678	1	0.590093371356933	0.004447232560802199	0.0405769808108212	-0.288467543783999	-0.650241569823971	U2surp
known	chr9|13113731|13113953|PB.XM_039083810.1|+	13113879	0.751695610312734	0.535663675011809	1	1	2.8380261060626557e-09	1.41040700164489e-07	-0.356320357337728	-0.635577266526827	Foxp4
novel	chr9|13113731|13114755|PB.FLNC.18395.5|+	13113879	0.529471360879161	0.648626419583279	0.928580644313643	1	3.932697336446037e-08	1.56935091293978e-06	-0.375241431925601	-0.711070657653855	Foxp4
known	chr9|13113731|13115406|PB.NM_001389210.1|+	13113879	0.51986850708129	0.616952799796732	0.851398250966758	0.949374372836927	9.575330829798192e-06	0.000219160743693963	-0.331975658462832	-0.663601171866324	Foxp4
novel	chr9|18179140|18182483|PB.FLNC.18481.20|+	18179347	0.484684071405102	0.59013469329829	0.948584599841409	0.803251478807555	1.169884229907161e-05	0.000260821277823701	-0.338508656972786	-0.704763998098272	Cd2ap
novel	chr9|18179140|18182744|PB.NM_181475.3|+	18179347	0.51433533974918	0.612916432978127	0.988497756821978	0.819433606015598	4.792421042831477e-06	0.000118398719641598	-0.340339795055134	-0.681520491943745	Cd2ap
novel	chr9|40211863|40212432|PB.NM_172032.2|-	40212299	0.204108464683619	0.343425149700599	0.61462456735184	0.389229978926	0.0008550757255027794	0.0106174787454131	-0.228160465946811	-0.874506847645135	Txndc9
novel	chr9|41241704|41242168|PB.FLNC.18599.21|+	41242026	0.246491809202602	0.344182209203159	0.770219047271932	0.488528984190442	6.982940631300455e-05	0.00126552471621996	-0.334037006528306	-1.09152953667614	Pdcl3
novel	chr9|49090119|49091243|PB.FLNC.18663.6|+	49090936	0.476424971074198	0.679023676445118	1	0.770260249459386	1.0255113339697165e-05	0.000231998976069503	-0.307405800970035	-0.615499654244254	Nab1
novel	chr9|60536530|60537142|PB.NM_001108220.1|-	60536926	0.445027768136064	0.394177740131302	0.792305117561818	0.735034532130962	0.0027280252072926924	0.0274946606427659	-0.344067070712707	-0.863909381302595	Tmem237
novel	chr9|6511504|6512940|PB.FLNC.18376.32|+	6512609	0.234272599065343	0.469957308113476	0.602212744431848	0.626439775337583	0.0019578021652204855	0.0211855114340316	-0.262211306295306	-0.802941069355324	Rab5a
known	chrX|115314395|115314854|PB.NM_001191760.1|+	115314538	0.584929704559388	0.414092171176815	0.871510766894961	1	0.0021511192537823458	0.0228061132145448	-0.436244445579379	-0.905601709259581	Dock11
novel	chrX|117178677|117179049|PB.FLNC.19631.18|-	117178736	0.272565031637013	0.511641173744072	0.779219022628596	0.469392938785878	1.5424666556190558e-09	8.1765966986384e-08	-0.232202878016694	-0.671006543977	Lamp2
novel	chrX|117186329|117188631|PB.XM_006257486.4|-	117186645	0.406158719320208	0.702158158795891	0.922529905355613	0.99109759895213	3.152239586146461e-17	4.338168697114e-15	-0.402655313095822	-0.787928654438955	Lamp2
novel	chrX|117287480|117289600|PB.XM_039099624.1|-	117289129	0.642803041481001	0.600597867950207	0.861942724000822	1	0.0032571225815554035	0.0316412509970194	-0.309270907284807	-0.582509446186857	Cul4b
novel	chrX|117287540|117289600|PB.FLNC.19634.9|-	117289129	0.592868348621292	0.596236442210306	0.889395144277601	1	0.0003053850966463128	0.00449062509582171	-0.350145176723001	-0.668039602632741	Cul4b
novel	chrX|1234858|1236103|PB.FLNC.19169.45|-	1234911	0.367983389116683	0.426958910973623	0.830982814997457	0.72955434546214	8.549871671455141e-05	0.00151075880588042	-0.382797430184646	-0.973102852146431	Araf
novel	chrX|12747326|12747876|PB.NM_022524.2|+	12747741	0.403034421953639	0.368576918818896	0.680612244897959	0.573232589739192	3.738564070438638e-05	0.000733667568813959	-0.241116746932308	-0.700398188899309	Srpx
novel	chrX|19350237|19350575|PB.FLNC.19252.10|-	19350291	0.185147861555995	0.565120274914089	0.790302355778149	0.710918060918061	0.0003058571567137684	0.00449448822552217	-0.375476140113063	-1.00063838469699	Fam104b
novel	chrX|58804689|58810046|PB.NM_001109017.2|-	58806065	0.430868724447805	0.450190506851808	0.946312400324978	0.675239008903403	0.0016338430030056928	0.0181934519873077	-0.370246088964384	-0.880048892380287	Zfx
novel	chrX|58804689|58810046|PB.NM_001109017.2|-	58806182	0.416745670767744	0.446204705364465	0.856765677144916	0.707037921475716	0.0020543255815509997	0.0220081416718156	-0.350426611244211	-0.85769484307472	Zfx
novel	chrX|6030815|6032817|PB.FLNC.19186.9|-	6031951	0.448002055082703	0.571437400054341	0.835332238387768	0.729398341851513	0.005185940064199684	0.0457955523051461	-0.272645562551119	-0.618128312106132	Maoa
novel	chrX|6031759|6032817|PB.FLNC.19186.12|-	6031885	0.33220185296681	0.427931341867091	0.763170636262942	0.778674291753959	0.00015420578038159618	0.00249859916906603	-0.3908558665915	-1.02031428487983	Maoa
novel	chrX|6031759|6032817|PB.FLNC.19186.12|-	6031951	0.395001723776626	0.501904934775072	0.804332541166875	0.922982367215411	3.230903337017166e-05	0.000647658858472657	-0.415204124915295	-0.945485904001126	Maoa
novel	chrX|61063582|61065633|PB.FLNC.19430.41|+	61065024	0.377666437499922	0.444631450104352	0.799929917179355	0.757985139569392	1.720584169080995e-52	9.72084776999997e-50	-0.367808584572237	-0.92186697843718	Msn
known	chrX|70850980|70854159|PB.NM_001105757.2|-	70853880	0.246416708914747	0.524818280345049	1	1	4.726634823126823e-09	2.26509203164531e-07	-0.614382505370102	-1.37473460465809	Atrx
novel	chrX|71040603|71041621|PB.NM_053946.2|-	71041531	0.354055009930081	0.893839597055405	1	1	1.5012770224762173e-07	5.26648960711469e-06	-0.376052696507257	-0.680495210862036	Magt1
novel	chrX|72860408|72860920|PB.NM_001134589.1|-	72860470	0	0.213488720253056	0.471794032746269	1	9.527760977818612e-05	0.00165360954270645	-0.629152656246606	-2.785228495321	RGD1566265
novel	chrX|74261294|74263339|PB.FLNC.19517.20|+	74262836	0.538965586046885	0.704020465826903	1	1	1.0311188886215382e-36	4.25713296534919e-34	-0.378506974063106	-0.68618110636314	Sh3bgrl
novel	chrY|1115094|1117429|PB.XM_008773670.3|-	1115199	0.259906632767535	0.681758790907771	1	1	1.6528544135663084e-11	1.17500435115414e-09	-0.529167288162347	-1.08669732339142	Ddx3
known	chrY|1115094|1117429|PB.XM_008773670.3|-	1116296	0.372320677854862	0.351209874667486	0.737359013495044	0.85611787204675	6.369953399983235e-06	0.000154178725529019	-0.434973166509723	-1.13903047680363	Ddx3
novel	chrY|1115199|1117429|PB.Polish.12805.9|-	1116296	0.352297349558436	0.29637750156046	0.627206085343005	0.757392761148059	9.25874204139245e-05	0.00161213246461196	-0.367961997686084	-1.09387699750458	Ddx3
